10	1.9891e+30	0	0	0	0	0	0	0	0	0	3.285e+23	5.8344e+10	0	0	0	47870	0	0	0	0	4.867e+24	1.07712e+11	0	0	0	35020	0	0	0	0	5.972e+24	1.496e+11	0	0	0	29780	0	0	0	0	6.39e+23	2.27392e+11	0	0	0	24130	0	0	0	0	1.898e+27	7.7792e+11	0	0	0	13070	0	0	0	0	5.683e+26	1.43317e+12	0	0	0	9680	0	0	0	0	8.681e+25	2.87531e+12	0	0	0	6800	0	0	0	0	1.024e+26	4.49548e+12	0	0	0	5430	0	0	0	0	7.342e+22	1.49984e+11	0	0	0	30802	0	0	0	0	
10	1.9891e+30	-0.00155164	0	0	-2.82116e-05	0	0	-5.61156e+23	0	0	3.285e+23	5.8344e+10	4.787e+06	0	-3.89991	47870	0	-1.28112e+22	1.86914e+11	0	4.867e+24	1.07712e+11	3.502e+06	0	-1.14428	35020	0	-5.56925e+22	3.87321e+12	0	5.972e+24	1.496e+11	2.978e+06	0	-0.595536	29780	0	-3.56258e+22	-1.58408e+16	0	6.39e+23	2.27392e+11	2.413e+06	0	-0.256773	24130	0	-1.64091e+21	3.39745e+11	0	1.898e+27	7.7792e+11	1.307e+06	0	-0.0219414	13070	0	-4.16535e+23	4.649e+13	0	5.683e+26	1.43317e+12	968000	0	-0.00647812	9680	0	-3.69003e+22	4.3709e+13	0	8.681e+25	2.87531e+12	680000	0	-0.00160799	6800	0	-1.39826e+21	5.78778e+11	0	1.024e+26	4.49548e+12	543000	0	-0.000657576	5430	0	-6.74235e+20	1.44945e+11	0	7.342e+22	1.49984e+11	3.0802e+06	0	-0.779343	30802	0	-6.31719e+20	-1.58453e+16	0	
10	1.9891e+30	-0.00592443	-1.19395e-08	0	-5.64231e-05	-2.17082e-10	0	-5.61156e+23	-4.31798e+18	0	3.285e+23	5.8344e+10	9.574e+06	0	-7.79983	47870	0	-1.28112e+22	-1.05112e+18	0	4.867e+24	1.07712e+11	7.004e+06	0	-2.28855	35020	0	-5.56925e+22	-1.8106e+18	0	5.972e+24	1.496e+11	5.956e+06	0	-1.19107	29780	0	-3.56258e+22	-7.73806e+17	0	6.39e+23	2.27392e+11	4.826e+06	0	-0.513545	24130	0	-1.64091e+21	-1.74077e+16	0	1.898e+27	7.7792e+11	2.614e+06	0	-0.0438829	13070	0	-4.16535e+23	-6.99391e+17	0	5.683e+26	1.43317e+12	1.936e+06	0	-0.0129562	9680	0	-3.69003e+22	-2.46773e+16	0	8.681e+25	2.87531e+12	1.36e+06	0	-0.00321598	6800	0	-1.39826e+21	-3.27991e+14	0	1.024e+26	4.49548e+12	1.086e+06	0	-0.00131515	5430	0	-6.74235e+20	-8.08313e+13	0	7.342e+22	1.49984e+11	6.1604e+06	0	-1.55869	30802	0	-6.31719e+20	-7.75608e+16	0	
10	1.9891e+30	-0.0131184	-5.75267e-08	0	-8.46347e-05	-6.51246e-10	0	-5.61156e+23	-8.63595e+18	0	3.285e+23	5.8344e+10	1.4361e+07	0	-11.6997	47870	0	-1.28112e+22	-2.10224e+18	0	4.867e+24	1.07712e+11	1.0506e+07	0	-3.43283	35020	0	-5.56925e+22	-3.6212e+18	0	5.972e+24	1.496e+11	8.934e+06	0	-1.78661	29780	0	-3.56258e+22	-1.53177e+18	0	6.39e+23	2.27392e+11	7.239e+06	0	-0.770318	24130	0	-1.64091e+21	-3.48158e+16	0	1.898e+27	7.7792e+11	3.921e+06	0	-0.0658243	13070	0	-4.16535e+23	-1.39883e+18	0	5.683e+26	1.43317e+12	2.904e+06	0	-0.0194344	9680	0	-3.69003e+22	-4.93984e+16	0	8.681e+25	2.87531e+12	2.04e+06	0	-0.00482397	6800	0	-1.39826e+21	-6.56561e+14	0	1.024e+26	4.49548e+12	1.629e+06	0	-0.00197273	5430	0	-6.74235e+20	-1.61808e+14	0	7.342e+22	1.49984e+11	9.2406e+06	0	-2.33803	30802	0	-6.31719e+20	-1.39276e+17	0	
10	1.9891e+30	-0.0231335	-1.5847e-07	0	-0.000112846	-1.30249e-09	0	-5.61156e+23	-1.29539e+19	0	3.285e+23	5.8344e+10	1.9148e+07	0	-15.5997	47870	0	-1.28112e+22	-3.15336e+18	0	4.867e+24	1.07712e+11	1.4008e+07	0	-4.57711	35020	0	-5.56925e+22	-5.43181e+18	0	5.972e+24	1.496e+11	1.1912e+07	0	-2.38215	29780	0	-3.56258e+22	-2.28974e+18	0	6.39e+23	2.27392e+11	9.652e+06	0	-1.02709	24130	0	-1.64091e+21	-5.22239e+16	0	1.898e+27	7.7792e+11	5.228e+06	0	-0.0877657	13070	0	-4.16535e+23	-2.09827e+18	0	5.683e+26	1.43317e+12	3.872e+06	0	-0.0259125	9680	0	-3.69003e+22	-7.41195e+16	0	8.681e+25	2.87531e+12	2.72e+06	0	-0.00643195	6800	0	-1.39826e+21	-9.85131e+14	0	1.024e+26	4.49548e+12	2.172e+06	0	-0.00263031	5430	0	-6.74235e+20	-2.42784e+14	0	7.342e+22	1.49984e+11	1.23208e+07	0	-3.11737	30802	0	-6.31719e+20	-2.00992e+17	0	
10	1.9891e+30	-0.0359697	-3.36477e-07	0	-0.000141058	-2.17082e-09	0	-5.61156e+23	-1.72719e+19	0	3.285e+23	5.8344e+10	2.3935e+07	0	-19.4996	47870	0	-1.28112e+22	-4.20448e+18	0	4.867e+24	1.07712e+11	1.751e+07	0	-5.72139	35020	0	-5.56925e+22	-7.24241e+18	0	5.972e+24	1.496e+11	1.489e+07	0	-2.97768	29780	0	-3.56258e+22	-3.0477e+18	0	6.39e+23	2.27392e+11	1.2065e+07	0	-1.28386	24130	0	-1.64091e+21	-6.96319e+16	0	1.898e+27	7.7792e+11	6.535e+06	0	-0.109707	13070	0	-4.16535e+23	-2.7977e+18	0	5.683e+26	1.43317e+12	4.84e+06	0	-0.0323906	9680	0	-3.69003e+22	-9.88405e+16	0	8.681e+25	2.87531e+12	3.4e+06	0	-0.00803994	6800	0	-1.39826e+21	-1.3137e+15	0	1.024e+26	4.49548e+12	2.715e+06	0	-0.00328788	5430	0	-6.74235e+20	-3.2376e+14	0	7.342e+22	1.49984e+11	1.5401e+07	0	-3.89672	30802	0	-6.31719e+20	-2.62707e+17	0	
10	1.9891e+30	-0.0516271	-6.13256e-07	0	-0.000169269	-3.25623e-09	0	-5.61156e+23	-2.15899e+19	0	3.285e+23	5.8344e+10	2.8722e+07	0	-23.3995	47870	0	-1.28112e+22	-5.2556e+18	0	4.867e+24	1.07712e+11	2.1012e+07	0	-6.86566	35020	0	-5.56925e+22	-9.05301e+18	0	5.972e+24	1.496e+11	1.7868e+07	0	-3.57322	29780	0	-3.56258e+22	-3.80567e+18	0	6.39e+23	2.27392e+11	1.4478e+07	0	-1.54064	24130	0	-1.64091e+21	-8.704e+16	0	1.898e+27	7.7792e+11	7.842e+06	0	-0.131649	13070	0	-4.16535e+23	-3.49714e+18	0	5.683e+26	1.43317e+12	5.808e+06	0	-0.0388687	9680	0	-3.69003e+22	-1.23562e+17	0	8.681e+25	2.87531e+12	4.08e+06	0	-0.00964793	6800	0	-1.39826e+21	-1.64227e+15	0	1.024e+26	4.49548e+12	3.258e+06	0	-0.00394546	5430	0	-6.74235e+20	-4.04736e+14	0	7.342e+22	1.49984e+11	1.84812e+07	0	-4.67606	30802	0	-6.31719e+20	-3.24423e+17	0	
10	1.9891e+30	-0.0701057	-1.01052e-06	0	-0.000197481	-4.55872e-09	0	-5.61156e+23	-2.59078e+19	0	3.285e+23	5.8344e+10	3.3509e+07	0	-27.2994	47870	0	-1.28112e+22	-6.30672e+18	0	4.867e+24	1.07712e+11	2.4514e+07	0	-8.00994	35020	0	-5.56925e+22	-1.08636e+19	0	5.972e+24	1.496e+11	2.0846e+07	0	-4.16876	29780	0	-3.56258e+22	-4.56363e+18	0	6.39e+23	2.27392e+11	1.6891e+07	0	-1.79741	24130	0	-1.64091e+21	-1.04448e+17	0	1.898e+27	7.7792e+11	9.149e+06	0	-0.15359	13070	0	-4.16535e+23	-4.19658e+18	0	5.683e+26	1.43317e+12	6.776e+06	0	-0.0453469	9680	0	-3.69003e+22	-1.48283e+17	0	8.681e+25	2.87531e+12	4.76e+06	0	-0.0112559	6800	0	-1.39826e+21	-1.97084e+15	0	1.024e+26	4.49548e+12	3.801e+06	0	-0.00460303	5430	0	-6.74235e+20	-4.85713e+14	0	7.342e+22	1.49984e+11	2.15614e+07	0	-5.4554	30802	0	-6.31719e+20	-3.86138e+17	0	
10	1.9891e+30	-0.0914054	-1.54996e-06	0	-0.000225692	-6.07829e-09	0	-5.61156e+23	-3.02258e+19	0	3.285e+23	5.8344e+10	3.8296e+07	0	-31.1993	47870	0	-1.28112e+22	-7.35784e+18	0	4.867e+24	1.07712e+11	2.8016e+07	0	-9.15422	35020	0	-5.56925e+22	-1.26742e+19	0	5.972e+24	1.496e+11	2.3824e+07	0	-4.76429	29780	0	-3.56258e+22	-5.3216e+18	0	6.39e+23	2.27392e+11	1.9304e+07	0	-2.05418	24130	0	-1.64091e+21	-1.21856e+17	0	1.898e+27	7.7792e+11	1.0456e+07	0	-0.175531	13070	0	-4.16535e+23	-4.89602e+18	0	5.683e+26	1.43317e+12	7.744e+06	0	-0.051825	9680	0	-3.69003e+22	-1.73004e+17	0	8.681e+25	2.87531e+12	5.44e+06	0	-0.0128639	6800	0	-1.39826e+21	-2.29941e+15	0	1.024e+26	4.49548e+12	4.344e+06	0	-0.00526061	5430	0	-6.74235e+20	-5.66689e+14	0	7.342e+22	1.49984e+11	2.46416e+07	0	-6.23475	30802	0	-6.31719e+20	-4.47853e+17	0	
10	1.9891e+30	-0.115526	-2.25331e-06	0	-0.000253904	-7.81495e-09	0	-5.61156e+23	-3.45438e+19	0	3.285e+23	5.8344e+10	4.3083e+07	0	-35.0992	47870	0	-1.28112e+22	-8.40896e+18	0	4.867e+24	1.07712e+11	3.1518e+07	0	-10.2985	35020	0	-5.56925e+22	-1.44848e+19	0	5.972e+24	1.496e+11	2.6802e+07	0	-5.35983	29780	0	-3.56258e+22	-6.07956e+18	0	6.39e+23	2.27392e+11	2.1717e+07	0	-2.31095	24130	0	-1.64091e+21	-1.39264e+17	0	1.898e+27	7.7792e+11	1.1763e+07	0	-0.197473	13070	0	-4.16535e+23	-5.59545e+18	0	5.683e+26	1.43317e+12	8.712e+06	0	-0.0583031	9680	0	-3.69003e+22	-1.97725e+17	0	8.681e+25	2.87531e+12	6.12e+06	0	-0.0144719	6800	0	-1.39826e+21	-2.62798e+15	0	1.024e+26	4.49548e+12	4.887e+06	0	-0.00591819	5430	0	-6.74235e+20	-6.47665e+14	0	7.342e+22	1.49984e+11	2.77218e+07	0	-7.01409	30802	0	-6.31719e+20	-5.09569e+17	0	
